Open time,Open,High,Low,Close,Volume,Quote volume,Trade count,Taker base volume,Taker quote volume
2025-05-18 04:00:00+00:00,103270.0,103312.0,103270.0,103291.9,18.512,1912224.4389,631,9.381,969031.5392
2025-05-18 04:15:00+00:00,103294.0,103310.0,103286.0,103286.0,12.807,1322921.1571,455,6.746,696849.6639
2025-05-18 04:30:00+00:00,103286.1,103420.4,103284.7,103401.0,56.704,5861401.2389,1526,37.038,3828203.6236
2025-05-18 04:45:00+00:00,103401.1,103427.6,103304.0,103346.5,49.839,5151426.2376,1576,20.755,2145143.6474
2025-05-18 05:00:00+00:00,103346.4,103419.1,103342.5,103401.9,48.902,5055825.7375,1163,31.539,3260677.7088
2025-05-18 05:15:00+00:00,103402.0,103461.9,103402.0,103427.2,89.377,9244242.114,2174,59.4,6143600.7132
2025-05-18 05:30:00+00:00,103427.3,103478.0,103374.1,103472.0,67.811,7013714.1915,1763,19.381,2004896.3337
2025-05-18 05:45:00+00:00,103472.0,103658.0,103470.1,103630.0,171.376,17751561.7813,3978,100.755,10435733.7218
2025-05-18 06:00:00+00:00,103630.0,103654.0,103520.5,103589.9,115.192,11933515.7138,2709,41.449,4294115.5081
2025-05-18 06:15:00+00:00,103590.0,103613.0,103479.0,103501.1,58.526,6059320.7302,2011,18.4,1905194.9216
2025-05-18 06:30:00+00:00,103501.0,103501.0,103352.9,103458.1,104.523,10808226.0518,3051,42.926,4438690.7099
2025-05-18 06:45:00+00:00,103458.1,103467.9,103360.0,103453.7,46.328,4790699.111,1998,26.217,2711113.4761
2025-05-18 07:00:00+00:00,103453.7,103530.2,103424.0,103518.1,59.393,6145397.7448,1804,37.313,3860959.1276
2025-05-18 07:15:00+00:00,103518.1,103585.9,103518.1,103581.7,46.977,4864663.5701,1218,25.39,2629176.9921
2025-05-18 07:30:00+00:00,103581.8,103599.0,103525.9,103597.9,52.039,5389098.6147,1572,26.571,2751535.2055
2025-05-18 07:45:00+00:00,103598.0,103960.3,103574.0,103906.0,298.324,30968041.0019,6995,190.834,19807071.7224
2025-05-18 08:00:00+00:00,103910.0,104097.5,103875.0,103895.8,379.503,39465464.2081,9969,174.916,18190153.8882
2025-05-18 08:15:00+00:00,103895.8,103990.6,103793.7,103960.1,163.844,17019925.2984,5210,72.095,7489698.9625
2025-05-18 08:30:00+00:00,103960.1,103975.9,103836.9,103850.8,79.496,8259361.8635,2552,29.534,3068447.1448
2025-05-18 08:45:00+00:00,103850.8,103958.5,103833.0,103888.0,61.991,6441181.9665,1725,15.588,1619646.7632
2025-05-18 09:00:00+00:00,103888.1,103984.7,103888.1,103984.6,93.36,9705137.666,2434,31.307,3254368.4165
2025-05-18 09:15:00+00:00,103984.7,104010.0,103879.6,103936.1,93.607,9729471.7323,2956,32.509,3378745.6017
2025-05-18 09:30:00+00:00,103936.1,103972.0,103739.4,103830.1,141.471,14691708.9495,3004,32.785,3405730.8959
2025-05-18 09:45:00+00:00,103830.1,103865.9,103817.6,103850.6,44.476,4618551.4983,1182,20.199,2097558.5691
2025-05-18 10:00:00+00:00,103850.5,103902.0,103832.5,103902.0,60.016,6233276.0602,1594,37.312,3875284.7687
2025-05-18 10:15:00+00:00,103901.9,103912.7,103781.7,103783.9,79.044,8208872.5118,2248,16.942,1759468.2467
2025-05-18 10:30:00+00:00,103783.9,103828.0,103772.6,103818.9,47.391,4919641.8841,1192,28.43,2951331.411
2025-05-18 10:45:00+00:00,103818.9,103848.0,103810.0,103842.0,30.834,3201429.5103,830,17.987,1867561.0113
2025-05-18 11:00:00+00:00,103842.0,103886.1,103826.6,103836.0,32.689,3394959.8098,1047,18.653,1937221.4034
2025-05-18 11:15:00+00:00,103836.0,103944.7,103832.6,103898.1,38.323,3981741.0711,1189,17.988,1868810.9465
2025-05-18 11:30:00+00:00,103898.0,103976.0,103814.4,103814.4,67.892,7054272.1261,2299,30.081,3125998.3167
2025-05-18 11:45:00+00:00,103814.5,103834.0,103784.0,103787.9,41.398,4297121.189,1243,22.615,2347426.6526
2025-05-18 12:00:00+00:00,103788.0,103806.0,103676.1,103742.1,77.233,8012365.6757,2177,30.361,3149901.224
2025-05-18 12:15:00+00:00,103742.0,103866.6,103737.0,103850.0,43.744,4541145.2339,1353,26.987,2801510.1996
2025-05-18 12:30:00+00:00,103848.1,103894.9,103842.0,103853.8,31.239,3244809.4732,914,14.82,1539359.7422
2025-05-18 12:45:00+00:00,103853.9,103924.3,103844.0,103922.9,45.611,4738779.5842,1109,23.708,2463176.0317
2025-05-18 13:00:00+00:00,103923.0,103934.2,103886.0,103901.0,35.308,3668571.5669,851,13.342,1386227.811
2025-05-18 13:15:00+00:00,103902.0,103917.9,103879.8,103890.0,23.747,2467188.065,786,11.366,1180868.547
2025-05-18 13:30:00+00:00,103890.0,104526.8,103890.0,104436.0,579.116,60373931.5041,13988,378.812,39486944.1792
2025-05-18 13:45:00+00:00,104435.9,104780.0,104254.0,104710.0,449.87,47012302.4509,11409,253.95,26539132.5092
2025-05-18 14:00:00+00:00,104710.0,104850.0,104531.6,104544.5,338.566,35447327.7571,8962,169.789,17777434.7373
2025-05-18 14:15:00+00:00,104544.6,104888.0,104544.6,104780.0,262.478,27500989.2222,7523,143.677,15052905.0363
2025-05-18 14:30:00+00:00,104780.0,105247.0,104780.0,105186.1,595.905,62612700.6323,14777,366.536,38513742.2374
2025-05-18 14:45:00+00:00,105186.0,105529.9,105176.1,105253.1,583.738,61504174.0823,15986,300.666,31679128.1076
2025-05-18 15:00:00+00:00,105253.2,105328.0,104956.3,105143.9,349.668,36744258.4031,10811,149.776,15739037.3507
2025-05-18 15:15:00+00:00,105143.9,105505.0,105080.1,105312.0,288.243,30366143.2925,8865,135.626,14287187.4526
2025-05-18 15:30:00+00:00,105312.1,105462.6,105242.3,105431.6,108.032,11379889.2968,3966,54.881,5781204.3591
2025-05-18 15:45:00+00:00,105430.0,105674.7,105350.0,105506.9,352.978,37248653.4881,8299,180.602,19055927.3877
2025-05-18 16:00:00+00:00,105507.0,105627.9,105380.0,105401.9,236.738,24979849.4341,6832,137.217,14480395.2441
2025-05-18 16:15:00+00:00,105402.0,105526.6,105152.1,105448.0,200.985,21171445.7256,6936,87.493,9216627.7832
2025-05-18 16:30:00+00:00,105446.0,105514.0,105342.1,105493.7,203.504,21453293.8493,6553,106.981,11278313.4765
2025-05-18 16:45:00+00:00,105494.0,105978.8,105396.1,105819.3,588.63,62236170.8934,12971,370.356,39149581.7038
2025-05-18 17:00:00+00:00,105819.3,105891.7,105588.1,105801.9,304.084,32157760.9118,9305,138.095,14604796.2785
2025-05-18 17:15:00+00:00,105802.0,105862.0,105400.0,105538.0,259.525,27412303.8561,8182,109.188,11530754.683
2025-05-18 17:30:00+00:00,105538.1,105684.0,105255.9,105500.0,349.027,36805140.5846,11604,174.302,18380843.7665
2025-05-18 17:45:00+00:00,105500.1,105513.1,104836.7,104851.9,442.907,46560699.7804,13074,173.167,18204399.9435
2025-05-18 18:00:00+00:00,104844.0,104930.0,103979.1,104310.0,1111.966,116109228.1545,32901,517.426,54031405.008
2025-05-18 18:15:00+00:00,104310.0,104728.9,104065.0,104689.2,500.747,52268665.1492,18546,268.16,27994126.2808
2025-05-18 18:30:00+00:00,104690.0,104760.0,104502.0,104588.4,278.678,29156265.7765,12191,137.777,14414117.2924
2025-05-18 18:45:00+00:00,104588.1,104756.0,104357.0,104502.0,232.268,24281135.9798,9991,114.233,11942873.3363
2025-05-18 19:00:00+00:00,104500.7,104645.9,104450.1,104638.8,147.743,15446703.4108,6600,77.25,8076501.1301
2025-05-18 19:15:00+00:00,104638.1,104746.7,104436.3,104546.0,119.75,12523955.634,5422,57.681,6032443.3894
2025-05-18 19:30:00+00:00,104545.9,104545.9,104145.0,104252.0,251.735,26243280.8315,10466,119.292,12434156.809
2025-05-18 19:45:00+00:00,104251.9,104292.3,103865.2,103895.9,452.796,47110013.6495,13239,177.739,18495094.9712
2025-05-18 20:00:00+00:00,103895.0,103895.0,103275.0,103666.1,871.912,90304603.4994,23787,435.781,45128772.2079
2025-05-18 20:15:00+00:00,103666.1,103973.4,103648.2,103926.8,244.854,25416988.9297,10136,149.677,15537917.9691
2025-05-18 20:30:00+00:00,103926.9,104175.4,103875.7,104161.7,277.811,28895471.3586,7917,118.168,12291702.4431
2025-05-18 20:45:00+00:00,104161.7,104257.8,104029.6,104074.0,187.926,19570123.5919,6987,106.882,11131185.9802
2025-05-18 21:00:00+00:00,104074.1,104326.9,104074.1,104236.8,139.418,14529668.9452,5924,75.996,7919902.8914
2025-05-18 21:15:00+00:00,104236.7,104392.9,104198.0,104321.9,91.057,9497809.1448,3219,48.012,5007964.8466
2025-05-18 21:30:00+00:00,104321.9,104619.0,104172.2,104486.0,188.745,19703847.0426,11347,113.293,11828753.6102
2025-05-18 21:45:00+00:00,104488.1,104569.3,104120.0,104185.7,115.918,12092021.6569,7376,63.741,6649779.8492
2025-05-18 22:00:00+00:00,104187.7,104318.0,103965.2,104095.9,358.391,37324158.864,13019,121.658,12670791.3497
2025-05-18 22:15:00+00:00,104095.4,105075.0,104014.9,105055.3,471.219,49315358.0514,14692,282.453,29554173.8385
2025-05-18 22:30:00+00:00,105055.0,105417.0,104932.3,105229.9,509.38,53567536.4465,16246,270.554,28455582.8234
2025-05-18 22:45:00+00:00,105229.9,105964.1,105184.0,105926.8,478.253,50504407.1556,16127,283.583,29949450.9348
2025-05-18 23:00:00+00:00,105926.7,105972.2,105561.5,105728.0,522.662,55270049.7256,16958,232.947,24629691.2396
2025-05-18 23:15:00+00:00,105727.9,105875.9,105461.4,105875.9,214.898,22707914.1006,9920,111.292,11761569.0088
2025-05-18 23:30:00+00:00,105875.9,105875.9,105621.0,105782.1,179.087,18935490.2658,9172,77.427,8186262.2857
2025-05-18 23:45:00+00:00,105782.1,106668.0,105708.0,106453.9,815.636,86711741.3136,20193,523.702,55679174.078
2025-05-19 00:00:00+00:00,106454.0,107120.7,106321.9,106540.5,746.452,79662027.228,19886,402.009,42911192.3496
2025-05-19 00:15:00+00:00,106540.1,106682.0,106110.0,106114.0,536.431,57060515.5727,14371,223.402,23762418.1794
2025-05-19 00:30:00+00:00,106114.0,106175.3,105392.0,105517.6,519.862,54989803.6594,17880,208.664,22070608.7173
2025-05-19 00:45:00+00:00,105517.6,105524.0,105144.8,105252.0,394.633,41560740.1002,15804,201.282,21198254.2529
2025-05-19 01:00:00+00:00,105252.1,105408.0,104894.0,105038.9,429.415,45137542.7057,16402,211.169,22195704.134
2025-05-19 01:15:00+00:00,105038.8,105212.5,104716.1,105055.9,510.773,53607616.7945,16607,280.86,29477261.9408
2025-05-19 01:30:00+00:00,105056.0,105259.8,104818.7,104949.9,339.555,35663524.4225,12031,161.094,16921787.4337
2025-05-19 01:45:00+00:00,104949.9,105166.6,104894.1,105036.4,225.169,23655376.9612,7513,108.698,11418477.8283
2025-05-19 02:00:00+00:00,105034.1,105165.5,104555.0,104578.3,373.78,39187434.2077,11554,143.241,15017279.662
2025-05-19 02:15:00+00:00,104576.4,104885.7,104547.8,104875.0,221.135,23150672.6614,7442,129.053,13510549.0745
2025-05-19 02:30:00+00:00,104876.6,105053.9,104776.1,104776.1,181.459,19042360.7315,6859,78.852,8275197.7769
2025-05-19 02:45:00+00:00,104776.1,104853.9,104560.0,104631.1,203.769,21329490.3803,6946,126.786,13270519.0833
2025-05-19 03:00:00+00:00,104631.1,104631.1,104152.0,104152.1,309.683,32320390.3907,8699,126.749,13231071.1858
2025-05-19 03:15:00+00:00,104152.1,104313.1,104071.1,104193.9,327.502,34116019.4695,10531,157.237,16380275.4761
2025-05-19 03:30:00+00:00,104194.0,104235.7,103803.4,103806.1,448.271,46616578.55,11175,130.149,13536172.7848
2025-05-19 03:45:00+00:00,103806.0,103958.0,103529.9,103582.0,462.948,48015670.3102,14589,208.795,21652367.5641
2025-05-19 04:00:00+00:00,103582.0,103748.0,102888.2,103643.9,1122.119,115919265.0085,32384,562.967,58159678.2922
2025-05-19 04:15:00+00:00,103645.1,103645.9,103188.0,103284.1,382.446,39537080.9406,11645,173.79,17966664.273
2025-05-19 04:30:00+00:00,103284.0,103500.0,103003.2,103242.9,401.342,41463494.6586,16332,186.666,19287182.639
2025-05-19 04:45:00+00:00,103242.9,103262.0,102763.3,102982.4,533.468,54934615.9993,13267,232.152,23897054.7747
2025-05-19 05:00:00+00:00,102982.0,103070.8,102615.0,102957.4,563.086,57934315.5459,15420,231.025,23771160.6665
2025-05-19 05:15:00+00:00,102957.3,102957.3,102618.0,102711.9,409.995,42141132.7711,11287,162.191,16670472.5499
2025-05-19 05:30:00+00:00,102712.0,103097.0,102525.0,103022.4,583.115,59958477.6358,17086,296.609,30513961.4442
2025-05-19 05:45:00+00:00,103023.9,103034.0,102832.1,103010.0,196.192,20194194.8795,7759,97.65,10050540.6198
2025-05-19 06:00:00+00:00,103011.9,103173.7,102803.0,103076.9,330.836,34075870.3262,10233,162.746,16764290.7482
2025-05-19 06:15:00+00:00,103076.9,103076.9,102571.5,102602.3,269.6,27694250.7927,9116,119.102,12232119.7595
2025-05-19 06:30:00+00:00,102604.0,102615.9,102060.0,102398.9,666.981,68226782.2342,21046,288.873,29547236.3412
2025-05-19 06:45:00+00:00,102399.1,102502.0,102190.1,102198.1,256.919,26295845.3419,10403,133.749,13690766.5404
2025-05-19 07:00:00+00:00,102198.2,102674.0,102162.1,102593.8,359.781,36869407.4613,12303,202.971,20798530.0921
2025-05-19 07:15:00+00:00,102593.7,102875.0,102551.5,102805.3,316.438,32517857.44,8463,184.115,18920413.4369
2025-05-19 07:30:00+00:00,102805.3,103148.6,102786.3,103144.5,234.459,24134190.1802,6923,126.405,13012976.0719
2025-05-19 07:45:00+00:00,103145.0,103325.5,103142.8,103204.0,303.207,31301271.99,7999,156.555,16161707.7876
2025-05-19 08:00:00+00:00,103204.0,103257.0,102960.3,103129.9,262.927,27108410.5743,9767,112.697,11619405.7744
2025-05-19 08:15:00+00:00,103129.9,103356.0,103076.0,103240.0,244.172,25206123.2815,8642,133.879,13819501.5217
2025-05-19 08:30:00+00:00,103240.0,103240.0,102910.1,102971.9,144.558,14904248.2506,6619,62.367,6429692.7123
2025-05-19 08:45:00+00:00,102971.9,103237.9,102946.0,103223.4,124.463,12839275.0797,6966,65.31,6736783.1345
2025-05-19 09:00:00+00:00,103223.4,103408.4,102980.0,103155.9,351.214,36246726.9285,15192,173.952,17955860.9597
2025-05-19 09:15:00+00:00,103155.9,103270.0,103092.0,103234.4,90.389,9328287.9767,4939,42.686,4405155.3193
2025-05-19 09:30:00+00:00,103236.0,103305.0,103154.1,103250.0,93.601,9663183.7445,3865,46.776,4829157.7587
2025-05-19 09:45:00+00:00,103250.0,103250.0,103016.0,103060.1,100.592,10370789.8237,3644,38.216,3939141.6389
2025-05-19 10:00:00+00:00,103060.0,103082.0,102842.0,102877.9,150.245,15466676.2633,5657,57.528,5922031.5096
2025-05-19 10:15:00+00:00,102877.9,103075.3,102850.3,103035.6,130.127,13396703.5571,5598,62.562,6440774.5893
2025-05-19 10:30:00+00:00,103035.9,103053.8,102930.0,102936.6,92.202,9494689.4854,4571,44.199,4551188.8719
2025-05-19 10:45:00+00:00,102938.0,103056.0,102872.1,102911.0,51.5,5303107.8547,2854,25.028,2577077.9742
2025-05-19 11:00:00+00:00,102912.0,102994.0,102758.3,102849.5,98.663,10148311.0707,4372,46.863,4820627.5637
2025-05-19 11:15:00+00:00,102849.5,103047.5,102838.0,103039.9,84.946,8747744.9228,3554,46.68,4806832.4215
2025-05-19 11:30:00+00:00,103039.9,103040.0,102904.0,103026.0,70.782,7289629.5447,3579,29.924,3081923.5704
2025-05-19 11:45:00+00:00,103026.0,103048.0,102936.7,102940.4,65.69,6765336.1119,2198,28.342,2919005.0547
2025-05-19 12:00:00+00:00,102940.0,102940.0,102636.6,102643.9,197.553,20298713.5422,6227,70.681,7262378.0755
2025-05-19 12:15:00+00:00,102643.9,102643.9,102411.1,102574.0,245.436,25165423.4708,6729,107.611,11034005.5252
2025-05-19 12:30:00+00:00,102574.0,102609.9,102117.8,102368.0,418.699,42847798.4597,11650,177.029,18116268.7796
2025-05-19 12:45:00+00:00,102367.9,102450.0,102240.6,102450.0,153.528,15712030.7094,6622,93.391,9557442.0112
2025-05-19 13:00:00+00:00,102449.9,102558.0,102309.3,102327.0,216.732,22207565.2695,6705,109.882,11259417.3513
2025-05-19 13:15:00+00:00,102326.9,102547.9,102301.8,102503.1,161.31,16524553.6106,5392,85.354,8743640.1485
2025-05-19 13:30:00+00:00,102503.2,103011.9,102364.0,103007.6,600.821,61744318.9795,20052,339.86,34927556.9942
2025-05-19 13:45:00+00:00,103006.0,103516.1,102995.0,103284.8,725.914,74964529.4526,19409,345.031,35630810.2729
2025-05-19 14:00:00+00:00,103280.5,103584.9,103174.7,103467.1,605.371,62598317.7301,16468,307.502,31793817.3518
2025-05-19 14:15:00+00:00,103467.1,103752.3,103319.8,103409.4,453.652,46985440.6926,13674,181.478,18796615.3836
2025-05-19 14:30:00+00:00,103410.0,103872.2,103406.0,103727.9,348.466,36119881.2302,11684,175.416,18181824.4791
2025-05-19 14:45:00+00:00,103729.4,104355.0,103729.4,104312.0,642.373,66893850.0837,17328,361.427,37638428.4076
2025-05-19 15:00:00+00:00,104311.9,104584.1,104250.0,104553.2,634.451,66256187.3744,14778,330.363,34499114.8745
2025-05-19 15:15:00+00:00,104553.2,104675.1,104374.2,104429.3,409.434,42795705.9241,12383,191.6,20026943.4557
2025-05-19 15:30:00+00:00,104428.8,104926.0,104400.0,104859.8,465.986,48815212.6865,12801,249.152,26098092.9787
2025-05-19 15:45:00+00:00,104859.7,104952.3,104695.4,104777.9,306.65,32145638.8238,8934,144.357,15133087.6753
2025-05-19 16:00:00+00:00,104777.9,104885.4,104479.6,104583.7,486.755,50933613.6996,11706,233.615,24446020.423
2025-05-19 16:15:00+00:00,104583.8,105110.5,104578.0,105100.1,447.695,46946205.2079,12433,279.165,29273838.453
2025-05-19 16:30:00+00:00,105100.2,105110.5,104740.1,104951.9,383.687,40252985.2557,8454,194.234,20376391.3559
2025-05-19 16:45:00+00:00,104951.9,105426.0,104897.6,105351.2,435.574,45822230.017,11439,257.385,27078429.1469
2025-05-19 17:00:00+00:00,105351.9,105544.0,105013.9,105052.0,674.785,71085859.1151,15191,315.65,33255417.272
2025-05-19 17:15:00+00:00,105051.9,105393.6,104902.7,105212.0,421.663,44340919.1222,12975,208.816,21957255.2407
2025-05-19 17:30:00+00:00,105212.0,105348.5,105039.0,105268.0,296.533,31195997.5859,11281,140.828,14815077.3827
2025-05-19 17:45:00+00:00,105268.0,105442.5,105196.1,105356.2,225.014,23705085.0766,9584,104.589,11018205.9003
2025-05-19 18:00:00+00:00,105356.0,105537.9,105188.1,105275.0,289.086,30468742.4161,9006,121.065,12761599.5114
2025-05-19 18:15:00+00:00,105274.0,105346.0,105028.5,105136.5,317.725,33412736.0208,8873,132.102,13891687.0302
2025-05-19 18:30:00+00:00,105136.0,105136.0,104700.0,104924.1,634.575,66553874.9746,12680,265.782,27868780.087
2025-05-19 18:45:00+00:00,104924.1,104994.0,104674.5,104754.8,254.217,26648328.7616,7152,141.477,14832311.0486
2025-05-19 19:00:00+00:00,104754.9,104904.3,104604.7,104855.7,278.339,29160907.6409,8720,143.861,15072195.916
2025-05-19 19:15:00+00:00,104855.6,105055.9,104808.0,104887.1,262.833,27582777.3563,7816,131.658,13816102.9319
2025-05-19 19:30:00+00:00,104889.1,105473.6,104889.1,105444.9,642.215,67621097.9945,11866,387.344,40766350.3875
2025-05-19 19:45:00+00:00,105443.3,105543.9,105369.9,105497.0,256.147,27019571.1797,7060,142.396,15020740.1284
2025-05-19 20:00:00+00:00,105497.0,105781.0,105374.2,105398.0,324.458,34256981.6678,9563,174.311,18406127.9713
2025-05-19 20:15:00+00:00,105398.0,105745.5,105384.0,105706.1,187.584,19799870.6768,5778,109.897,11596832.6384
2025-05-19 20:30:00+00:00,105706.1,105706.2,105327.3,105380.9,156.883,16549979.8052,5565,61.468,6483872.1103
2025-05-19 20:45:00+00:00,105380.9,105474.9,105305.3,105453.7,191.359,20166083.2864,5613,88.816,9359241.6048
2025-05-19 21:00:00+00:00,105453.6,105500.0,105271.8,105414.0,170.498,17965433.7159,5478,74.752,7876081.5828
2025-05-19 21:15:00+00:00,105414.0,105454.0,105016.3,105024.8,119.357,12561632.0898,4354,46.118,4854179.9135
2025-05-19 21:30:00+00:00,105025.9,105235.1,105025.9,105235.1,122.784,12905279.015,4060,84.432,8873518.4973
2025-05-19 21:45:00+00:00,105235.0,105467.8,105235.0,105432.6,76.196,8026836.6742,4564,44.612,4699715.9369
2025-05-19 22:00:00+00:00,105432.0,105540.0,105344.8,105417.9,110.113,11612556.2494,5429,53.833,5677272.0242
2025-05-19 22:15:00+00:00,105418.0,105418.0,105172.6,105192.2,157.896,16619352.6513,5090,84.105,8852171.0679
2025-05-19 22:30:00+00:00,105192.2,105390.5,105187.9,105376.7,110.414,11626294.5692,3328,44.042,4637338.1036
2025-05-19 22:45:00+00:00,105376.8,105634.9,105376.8,105539.9,128.824,13598251.8177,4534,76.103,8032231.2734
2025-05-19 23:00:00+00:00,105540.0,105819.2,105539.9,105660.9,203.309,21491870.7719,5205,118.839,12560881.7821
2025-05-19 23:15:00+00:00,105660.9,105695.9,105454.7,105456.2,87.524,9238531.5503,3028,44.512,4697552.6713
2025-05-19 23:30:00+00:00,105456.2,105619.4,105436.0,105603.8,94.502,9971074.5031,4124,53.541,5649187.1014
2025-05-19 23:45:00+00:00,105603.9,105679.5,105550.7,105568.1,76.87,8118895.4704,2697,34.709,3665558.2136
2025-05-20 00:00:00+00:00,105568.1,105981.6,105546.0,105966.4,366.192,38771103.1393,8697,189.825,20098841.3274
2025-05-20 00:15:00+00:00,105966.4,106568.0,105612.3,105631.9,853.255,90576347.3758,26627,434.167,46094314.0247
2025-05-20 00:30:00+00:00,105633.9,106146.0,105559.4,105905.8,371.535,39313870.4921,15197,194.392,20569554.7249
2025-05-20 00:45:00+00:00,105906.0,105975.1,105645.0,105706.7,192.632,20373202.36,8294,91.148,9639238.561
2025-05-20 01:00:00+00:00,105706.0,106089.9,105681.0,105799.2,233.262,24702587.8819,10260,122.516,12973782.4021
2025-05-20 01:15:00+00:00,105799.9,106242.4,105700.2,106070.1,245.069,25981966.6785,10201,128.897,13666192.0741
2025-05-20 01:30:00+00:00,106070.1,106616.9,106066.7,106307.0,655.636,69753984.9986,17364,327.892,34882170.2831
2025-05-20 01:45:00+00:00,106306.0,106779.7,106186.4,106420.9,490.12,52215390.113,13440,234.639,24999300.4712
2025-05-20 02:00:00+00:00,106423.8,106764.7,106406.9,106628.5,243.734,25982414.1522,10046,116.426,12410653.4259
2025-05-20 02:15:00+00:00,106628.5,106854.5,106422.0,106440.0,255.603,27262211.409,10540,133.021,14188059.6741
2025-05-20 02:30:00+00:00,106440.0,106508.8,106208.1,106208.2,255.303,27152022.0163,9683,120.656,12832568.0523
2025-05-20 02:45:00+00:00,106208.2,106258.0,105967.1,106082.4,280.285,29744741.4558,7963,150.939,16018923.6991
2025-05-20 03:00:00+00:00,106082.4,106152.0,105891.5,105902.4,148.224,15714260.87,6584,76.72,8133641.4388
2025-05-20 03:15:00+00:00,105902.5,106117.9,105835.0,106049.7,177.913,18856735.3797,6594,89.236,9457008.9088
2025-05-20 03:30:00+00:00,106049.7,106058.1,105657.9,105699.0,255.051,26974717.1183,7494,107.807,11401047.1394
2025-05-20 03:45:00+00:00,105698.9,105750.0,105511.5,105735.4,145.716,15390992.8139,4856,64.651,6829208.8227
2025-05-20 04:00:00+00:00,105735.4,105785.4,105522.8,105583.9,107.988,11406026.0723,3874,51.582,5448663.5958
2025-05-20 04:15:00+00:00,105583.8,105682.0,105517.5,105544.1,119.082,12574273.7443,3965,62.429,6592015.6962
2025-05-20 04:30:00+00:00,105544.1,105761.8,105522.1,105693.5,96.306,10175878.6084,3227,49.066,5183822.8192
2025-05-20 04:45:00+00:00,105693.5,106239.5,105693.5,106200.0,385.699,40887667.9541,9490,249.846,26485586.4886
2025-05-20 05:00:00+00:00,106200.0,106374.0,106037.8,106322.7,198.84,21118448.4343,6782,85.719,9104914.1392
2025-05-20 05:15:00+00:00,106324.0,106393.1,106259.2,106325.4,168.793,17948392.6506,4370,89.188,9483856.4139
2025-05-20 05:30:00+00:00,106325.2,106356.2,106065.7,106095.9,217.03,23050353.5871,5982,89.182,9471583.1598
2025-05-20 05:45:00+00:00,106092.1,106223.9,106072.0,106095.0,93.357,9909150.3675,3065,49.686,5273709.1816
2025-05-20 06:00:00+00:00,106095.0,106207.1,105830.0,105830.0,200.159,21219339.8172,6378,79.019,8375648.9641
2025-05-20 06:15:00+00:00,105830.0,105830.0,105383.3,105474.1,357.806,37781870.3781,9213,169.344,17878556.803
2025-05-20 06:30:00+00:00,105474.1,105560.0,105422.0,105499.8,134.473,14186404.4805,4686,78.687,8300883.0657
2025-05-20 06:45:00+00:00,105499.8,105644.0,105440.0,105451.4,121.605,12836813.8858,3892,62.192,6565155.2065
2025-05-20 07:00:00+00:00,105451.4,105733.5,105213.2,105666.8,265.99,28065279.5774,10071,151.854,16026217.7016
2025-05-20 07:15:00+00:00,105666.8,105699.3,105438.7,105508.7,129.618,13676247.6343,4884,70.779,7467825.9019
2025-05-20 07:30:00+00:00,105508.8,105550.0,105058.2,105075.3,260.478,27415660.5053,8672,106.178,11174877.5205
2025-05-20 07:45:00+00:00,105075.2,105107.9,104893.0,105000.0,297.372,31230018.018,8264,142.995,15017003.605
2025-05-20 08:00:00+00:00,105000.0,105210.5,104882.0,104930.0,212.71,22349609.3393,7533,114.127,11992378.9684
2025-05-20 08:15:00+00:00,104930.0,105072.0,104849.3,104871.1,168.785,17718738.7717,5619,89.358,9380780.8827
2025-05-20 08:30:00+00:00,104871.1,105160.6,104827.2,105130.1,202.76,21286561.7831,5087,133.906,14057409.8338
2025-05-20 08:45:00+00:00,105130.1,105269.8,105100.0,105202.0,259.924,27337349.8039,6140,151.37,15921093.1476
2025-05-20 09:00:00+00:00,105201.9,105303.5,105162.0,105236.5,162.298,17081705.3444,4792,84.24,8866448.5629
2025-05-20 09:15:00+00:00,105236.6,105328.9,105218.0,105300.0,164.658,17333772.6852,3649,100.194,10547506.413
2025-05-20 09:30:00+00:00,105299.9,105350.0,105297.6,105343.2,111.823,11777967.5822,2482,61.918,6521622.0724
2025-05-20 09:45:00+00:00,105343.2,105384.7,105233.4,105262.3,121.065,12747514.6456,2571,53.81,5666057.9736
2025-05-20 10:00:00+00:00,105263.2,105400.0,105153.3,105209.1,173.428,18255817.9579,4924,78.602,8274915.8589
2025-05-20 10:15:00+00:00,105209.5,105314.0,105088.7,105221.0,232.97,24508701.7001,5528,121.589,12791653.7342
2025-05-20 10:30:00+00:00,105220.9,105220.9,105001.0,105148.0,120.577,12669845.8358,3512,60.502,6356710.3814
2025-05-20 10:45:00+00:00,105148.0,105176.1,104985.4,105000.6,75.491,7931063.5369,3326,25.553,2684417.4806
2025-05-20 11:00:00+00:00,105002.0,105025.9,104931.0,105002.1,112.66,11826411.2169,3346,53.385,5604042.6086
2025-05-20 11:15:00+00:00,105002.1,105153.8,104894.1,105129.8,204.748,21500813.1333,4329,113.758,11946220.7778
2025-05-20 11:30:00+00:00,105129.8,105325.4,105129.8,105317.9,246.487,25939340.3827,6005,144.878,15245885.153
2025-05-20 11:45:00+00:00,105318.0,105318.0,105159.2,105191.9,96.405,10144224.9663,2678,41.313,4347097.7944
2025-05-20 12:00:00+00:00,105191.9,105198.0,104998.1,105018.1,136.141,14305091.7028,4158,51.21,5380738.3791
